Order_ID,Customer_ID,Order_Date,Order_Time,Day_of_Week,Item_Name,Category,Size,Quantity,Order_Channel,Total_Amount
11286,3188,2025-09-05,20:46,Friday,Farmhouse Classic Pizza,Pizza,Medium,4,Phone,83.16
11287,1377,2025-01-03,20:04,Friday,Soft Drink 1.25L,Drink,Standard,2,Walk-in,15.98
11288,3403,2025-07-09,20:56,Wednesday,Margherita Pizza,Pizza,Large,3,Phone,71.96
11289,2681,2024-12-18,19:44,Wednesday,Margherita Pizza,Pizza,Large,2,Walk-in,47.98
11290,3817,2024-09-30,22:35,Monday,Chicken Parmesan Pizza,Pizza,Large,3,Walk-in,74.84
11291,4247,2025-02-15,19:49,Saturday,Vegetarian Classic Pizza,Pizza,Small,2,Phone,35.98
11292,3841,2025-07-26,20:36,Saturday,Garlic Bread,Side,Standard,4,Online,35.96
11293,5638,2025-01-28,20:53,Tuesday,Pasta Carbonara,Pasta,Standard,2,Phone,39.98
11294,4266,2025-09-19,21:46,Friday,Garlic Bread,Side,Standard,4,Online,35.96
11295,2858,2025-06-14,14:59,Saturday,Cheesy Garlic Bread,Side,Standard,4,Phone,47.96
11296,3900,2025-01-25,20:52,Saturday,Margherita Pizza,Pizza,Large,3,Online,71.96
11297,422,2025-01-22,19:07,Wednesday,Farmhouse Classic Pizza,Pizza,Large,1,Walk-in,24.95
11298,5419,2025-10-27,21:24,Monday,Cheesy Pepperoni Pizza,Pizza,Large,3,Walk-in,74.84
11299,1200,2024-11-07,21:03,Thursday,Chicken Parmesan Pizza,Pizza,Large,1,Walk-in,24.95
11300,3904,2025-01-09,21:33,Thursday,Vegetarian Classic Pizza,Pizza,Medium,3,Online,59.97
11301,7018,2024-01-22,18:28,Monday,Vegetarian Classic Pizza,Pizza,Medium,2,Phone,39.98
11302,3575,2024-09-07,20:29,Saturday,Spicy Chicken Pizza,Pizza,Medium,4,Walk-in,83.16
11303,37,2024-02-06,22:05,Tuesday,Caesar Salad,Salad,Standard,2,Phone,19.98
11304,7961,2025-11-17,13:39,Monday,Soft Drink 1.25L,Drink,Standard,2,Phone,15.98
11305,5760,2025-12-25,13:24,Thursday,Italiano Pizza,Pizza,Large,3,Phone,74.84
11306,1135,2025-10-25,20:27,Saturday,Vegetarian Classic Pizza,Pizza,Large,2,Walk-in,47.98
11307,2094,2025-05-17,20:03,Saturday,Vegetarian Classic Pizza,Pizza,Medium,3,Online,59.97
11308,572,2024-03-24,13:10,Sunday,Soft Drink 1.25L,Drink,Standard,2,Walk-in,15.98
11309,931,2024-01-24,19:04,Wednesday,BBQ Chicken Pizza,Pizza,Medium,2,Walk-in,41.58
11310,4868,2025-05-15,21:35,Thursday,Prawns Paradise Pizza,Pizza,Large,1,Online,24.95
11311,1835,2025-08-05,22:58,Tuesday,BBQ Chicken Pizza,Pizza,Large,4,Walk-in,99.79
11312,2624,2024-01-17,18:37,Wednesday,Cheesy Garlic Bread,Side,Standard,4,Walk-in,47.96
11313,1140,2024-07-08,18:37,Monday,Vegetarian Classic Pizza,Pizza,Small,4,Phone,71.96
11314,4841,2025-08-30,12:54,Saturday,Wings (8 pcs),Wings,Standard,4,Walk-in,91.92
11315,1669,2025-04-04,18:59,Friday,Farmhouse Classic Pizza,Pizza,Small,4,Phone,74.84
11316,7188,2025-10-04,22:00,Saturday,Cheesy Pepperoni Pizza,Pizza,Small,2,Online,37.42
11317,5181,2024-07-08,21:48,Monday,Vegetarian Classic Pizza,Pizza,Large,4,Walk-in,95.95
11318,6597,2025-11-25,22:56,Tuesday,Wings (8 pcs),Wings,Standard,1,Online,22.98
11319,3755,2025-12-02,20:44,Tuesday,Margherita Pizza,Pizza,Small,3,Walk-in,53.97
11320,1919,2024-09-11,20:12,Wednesday,Caesar Salad,Salad,Standard,1,Walk-in,9.99
11321,5175,2025-07-14,18:41,Monday,Cheesy Pepperoni Pizza,Pizza,Large,3,Phone,74.84
11322,5639,2025-08-20,21:56,Wednesday,Pasta Carbonara,Pasta,Standard,3,Walk-in,59.97
11323,4710,2024-12-10,19:22,Tuesday,Spicy Chicken Pizza,Pizza,Small,3,Online,56.13
11324,621,2024-01-22,18:08,Monday,Caesar Salad,Salad,Standard,4,Online,39.96
11325,133,2025-11-29,21:06,Saturday,Vegetarian Classic Pizza,Pizza,Medium,1,Online,19.99
11326,7491,2024-09-02,18:00,Monday,Prawns Paradise Pizza,Pizza,Medium,3,Phone,62.37
11327,4736,2025-12-20,21:35,Saturday,Cheesy Pepperoni Pizza,Pizza,Medium,2,Walk-in,41.58
11328,3471,2024-08-17,19:52,Saturday,Margherita Pizza,Pizza,Large,2,Online,47.98
11329,579,2025-09-20,19:41,Saturday,Meat Feast Pizza,Pizza,Small,2,Online,37.42
11330,2733,2025-06-30,20:51,Monday,Vegetarian Classic Pizza,Pizza,Large,4,Phone,95.95
11331,3175,2024-03-04,19:58,Monday,Vegetarian Classic Pizza,Pizza,Large,1,Walk-in,23.99
11332,3346,2025-08-12,20:02,Tuesday,Cheesy Pepperoni Pizza,Pizza,Large,2,Phone,49.9
11333,530,2025-01-25,14:43,Saturday,Meat Feast Pizza,Pizza,Medium,3,Phone,62.37
11334,3974,2025-05-19,18:19,Monday,Prawns Paradise Pizza,Pizza,Medium,2,Phone,41.58
11335,1222,2024-02-09,19:56,Friday,Wings (8 pcs),Wings,Standard,4,Phone,91.92
11336,4501,2024-12-12,20:31,Thursday,Margherita Pizza,Pizza,Large,4,Phone,95.95
11337,2454,2025-12-25,20:08,Thursday,Italiano Pizza,Pizza,Medium,2,Online,41.58
11338,3256,2024-04-14,22:38,Sunday,Meat Feast Pizza,Pizza,Large,2,Walk-in,49.9
11339,7752,2025-06-01,21:47,Sunday,BBQ Chicken Pizza,Pizza,Small,4,Online,74.84
11340,5570,2025-01-15,20:01,Wednesday,Vegetarian Classic Pizza,Pizza,Large,3,Walk-in,71.96
11341,189,2024-12-03,22:14,Tuesday,Wings (8 pcs),Wings,Standard,4,Online,91.92
11342,7875,2025-01-02,19:56,Thursday,Spicy Chicken Pizza,Pizza,Medium,4,Phone,83.16
11343,7606,2024-06-29,12:12,Saturday,Meat Feast Pizza,Pizza,Medium,2,Online,41.58
11344,5136,2025-02-10,19:40,Monday,Chicken Parmesan Pizza,Pizza,Small,1,Phone,18.71
11345,7706,2024-01-21,12:57,Sunday,Cheesy Garlic Bread,Side,Standard,1,Walk-in,11.99
11346,5115,2025-07-31,21:35,Thursday,Cheesy Garlic Bread,Side,Standard,1,Walk-in,11.99
11347,1175,2025-04-25,19:26,Friday,Spicy Chicken Pizza,Pizza,Medium,3,Phone,62.37
11348,2960,2025-04-11,20:59,Friday,Garlic Bread,Side,Standard,2,Walk-in,17.98
11349,5990,2024-12-07,14:37,Saturday,Farmhouse Classic Pizza,Pizza,Small,3,Phone,56.13
11350,2319,2025-05-22,14:20,Thursday,Farmhouse Classic Pizza,Pizza,Small,3,Phone,56.13
11351,7296,2025-07-07,21:48,Monday,Chicken Parmesan Pizza,Pizza,Large,3,Online,74.84
11352,4705,2024-11-12,20:27,Tuesday,Wings (8 pcs),Wings,Standard,3,Walk-in,68.94
11353,7474,2025-11-28,21:50,Friday,Garlic Bread,Side,Standard,4,Walk-in,35.96
11354,4593,2025-02-09,20:32,Sunday,Meat Feast Pizza,Pizza,Small,2,Online,37.42
11355,6785,2025-08-26,22:19,Tuesday,Farmhouse Classic Pizza,Pizza,Large,4,Online,99.79
11356,6268,2024-04-17,18:45,Wednesday,Soft Drink 1.25L,Drink,Standard,2,Phone,15.98
11357,86,2024-12-30,20:33,Monday,BBQ Chicken Pizza,Pizza,Large,2,Online,49.9
11358,5425,2024-06-13,21:02,Thursday,Margherita Pizza,Pizza,Small,3,Walk-in,53.97
11359,95,2025-11-09,20:49,Sunday,BBQ Chicken Pizza,Pizza,Medium,2,Walk-in,41.58
11360,3396,2025-08-11,20:35,Monday,Meat Feast Pizza,Pizza,Medium,2,Online,41.58
11361,1938,2024-02-16,18:31,Friday,Soft Drink 1.25L,Drink,Standard,2,Phone,15.98
11362,4132,2025-11-03,21:41,Monday,Meat Feast Pizza,Pizza,Large,4,Online,99.79
11363,552,2024-02-07,18:41,Wednesday,Wings (8 pcs),Wings,Standard,1,Phone,22.98
11364,5289,2024-06-03,18:27,Monday,Chicken Parmesan Pizza,Pizza,Medium,1,Phone,20.79
11365,1313,2025-02-16,21:56,Sunday,Soft Drink 1.25L,Drink,Standard,3,Walk-in,23.97
11366,561,2024-08-21,13:36,Wednesday,Prawns Paradise Pizza,Pizza,Medium,3,Phone,62.37
11367,3755,2024-11-20,21:43,Wednesday,Prawns Paradise Pizza,Pizza,Large,3,Online,74.84
11368,5048,2024-03-26,22:41,Tuesday,Pasta Carbonara,Pasta,Standard,1,Phone,19.99
11369,7638,2025-12-18,18:07,Thursday,Prawns Paradise Pizza,Pizza,Large,1,Phone,24.95
11370,5448,2024-09-20,20:58,Friday,Cheesy Garlic Bread,Side,Standard,1,Online,11.99
11371,776,2025-07-08,21:33,Tuesday,Margherita Pizza,Pizza,Small,2,Walk-in,35.98
11372,2472,2024-04-22,21:06,Monday,Caesar Salad,Salad,Standard,4,Walk-in,39.96
11373,479,2025-01-03,22:08,Friday,Caesar Salad,Salad,Standard,1,Walk-in,9.99
11374,5590,2025-03-18,21:04,Tuesday,Italiano Pizza,Pizza,Medium,4,Online,83.16
11375,6873,2025-03-07,19:02,Friday,Prawns Paradise Pizza,Pizza,Large,1,Online,24.95
11376,2844,2024-02-22,13:51,Thursday,Cheesy Garlic Bread,Side,Standard,3,Phone,35.97
11377,2143,2024-05-17,21:57,Friday,Spicy Chicken Pizza,Pizza,Medium,2,Online,41.58
11378,6616,2025-07-02,21:51,Wednesday,Cheesy Pepperoni Pizza,Pizza,Small,4,Phone,74.84
11379,2211,2025-09-03,19:15,Wednesday,Soft Drink 1.25L,Drink,Standard,2,Online,15.98
11380,2459,2024-06-07,20:23,Friday,Cheesy Garlic Bread,Side,Standard,3,Phone,35.97
11381,2882,2025-09-28,20:49,Sunday,Chicken Parmesan Pizza,Pizza,Small,2,Phone,37.42
11382,1533,2024-07-22,21:13,Monday,Vegetarian Classic Pizza,Pizza,Medium,3,Online,59.97
11383,3255,2025-07-15,20:24,Tuesday,Cheesy Pepperoni Pizza,Pizza,Large,4,Walk-in,99.79
11384,7264,2025-03-25,21:42,Tuesday,Garlic Bread,Side,Standard,4,Online,35.96
11385,4253,2024-05-19,12:08,Sunday,Spicy Chicken Pizza,Pizza,Medium,4,Phone,83.16
11386,6899,2024-12-03,20:12,Tuesday,Soft Drink 1.25L,Drink,Standard,4,Phone,31.96
11387,1538,2024-04-05,19:41,Friday,Cheesy Garlic Bread,Side,Standard,3,Phone,35.97
11388,3555,2025-03-08,21:27,Saturday,BBQ Chicken Pizza,Pizza,Small,2,Online,37.42
11389,3811,2024-05-31,20:11,Friday,Prawns Paradise Pizza,Pizza,Large,3,Phone,74.84
11390,5464,2025-05-25,19:38,Sunday,BBQ Chicken Pizza,Pizza,Medium,3,Phone,62.37
11391,858,2025-08-24,20:33,Sunday,Soft Drink 1.25L,Drink,Standard,3,Walk-in,23.97
11392,1823,2025-08-29,19:56,Friday,Vegetarian Classic Pizza,Pizza,Large,2,Online,47.98
11393,2556,2024-08-02,22:31,Friday,Wings (8 pcs),Wings,Standard,1,Walk-in,22.98
11394,5393,2024-04-26,21:36,Friday,Garlic Bread,Side,Standard,4,Phone,35.96
11395,5056,2024-09-21,19:16,Saturday,Farmhouse Classic Pizza,Pizza,Medium,3,Online,62.37
11396,691,2024-02-09,22:18,Friday,Pasta Carbonara,Pasta,Standard,4,Phone,79.96
11397,2668,2024-04-15,21:15,Monday,BBQ Chicken Pizza,Pizza,Medium,3,Walk-in,62.37
11398,1105,2025-01-05,22:25,Sunday,BBQ Chicken Pizza,Pizza,Large,2,Walk-in,49.9
11399,5385,2025-08-24,13:50,Sunday,Soft Drink 1.25L,Drink,Standard,2,Online,15.98
11400,2764,2025-04-10,21:56,Thursday,Spicy Chicken Pizza,Pizza,Small,4,Phone,74.84
11401,6775,2025-11-26,19:04,Wednesday,Vegetarian Classic Pizza,Pizza,Small,4,Walk-in,71.96
11402,5805,2025-04-24,20:22,Thursday,Farmhouse Classic Pizza,Pizza,Large,2,Online,49.9
11403,7786,2025-10-20,20:06,Monday,Spicy Chicken Pizza,Pizza,Small,4,Online,74.84
11404,7031,2025-06-13,19:03,Friday,Meat Feast Pizza,Pizza,Medium,3,Phone,62.37
11405,6576,2025-12-25,20:40,Thursday,Wings (8 pcs),Wings,Standard,4,Walk-in,91.92
11406,6688,2024-05-23,19:26,Thursday,Wings (8 pcs),Wings,Standard,2,Walk-in,45.96
11407,393,2025-10-25,21:28,Saturday,Vegetarian Classic Pizza,Pizza,Small,4,Phone,71.96
11408,698,2025-02-21,22:10,Friday,BBQ Chicken Pizza,Pizza,Large,2,Phone,49.9
11409,161,2025-07-25,20:25,Friday,Spicy Chicken Pizza,Pizza,Medium,2,Walk-in,41.58
11410,7826,2025-07-13,22:02,Sunday,Pasta Carbonara,Pasta,Standard,2,Phone,39.98
11411,7639,2025-03-26,21:33,Wednesday,Soft Drink 1.25L,Drink,Standard,3,Online,23.97
11412,2285,2024-03-16,18:53,Saturday,Wings (8 pcs),Wings,Standard,2,Walk-in,45.96
11413,1786,2025-06-15,14:29,Sunday,Cheesy Pepperoni Pizza,Pizza,Small,4,Phone,74.84
11414,3944,2025-04-19,20:41,Saturday,Prawns Paradise Pizza,Pizza,Large,2,Online,49.9
11415,2212,2024-09-28,14:22,Saturday,Margherita Pizza,Pizza,Medium,4,Walk-in,79.96
11416,3132,2025-05-28,19:03,Wednesday,Cheesy Pepperoni Pizza,Pizza,Medium,1,Online,20.79
11417,881,2024-12-05,19:19,Thursday,Meat Feast Pizza,Pizza,Large,3,Walk-in,74.84
11418,6487,2025-03-27,20:58,Thursday,Italiano Pizza,Pizza,Medium,3,Online,62.37
11419,2216,2025-04-22,12:41,Tuesday,Cheesy Garlic Bread,Side,Standard,2,Online,23.98
11420,3081,2025-10-08,21:32,Wednesday,Margherita Pizza,Pizza,Small,3,Phone,53.97
11421,535,2025-11-21,20:30,Friday,Vegetarian Classic Pizza,Pizza,Small,2,Online,35.98
11422,7667,2024-03-30,21:34,Saturday,Italiano Pizza,Pizza,Large,2,Walk-in,49.9
11423,2105,2024-05-02,20:30,Thursday,Farmhouse Classic Pizza,Pizza,Small,2,Walk-in,37.42
11424,3146,2025-04-13,19:34,Sunday,Garlic Bread,Side,Standard,2,Walk-in,17.98
11425,2244,2024-08-25,20:43,Sunday,Garlic Bread,Side,Standard,3,Phone,26.97
11426,7078,2025-07-11,19:13,Friday,Wings (8 pcs),Wings,Standard,4,Online,91.92
11427,5962,2025-05-30,13:26,Friday,BBQ Chicken Pizza,Pizza,Small,1,Online,18.71
11428,2584,2025-05-26,20:47,Monday,Caesar Salad,Salad,Standard,3,Phone,29.97
11429,2018,2024-09-12,19:42,Thursday,Vegetarian Classic Pizza,Pizza,Medium,4,Phone,79.96
11430,3270,2024-06-19,22:56,Wednesday,Spicy Chicken Pizza,Pizza,Small,4,Walk-in,74.84
11431,3980,2025-10-08,18:34,Wednesday,Soft Drink 1.25L,Drink,Standard,4,Phone,31.96
11432,3691,2024-11-15,21:02,Friday,Spicy Chicken Pizza,Pizza,Large,3,Walk-in,74.84
11433,732,2025-10-13,20:46,Monday,BBQ Chicken Pizza,Pizza,Small,4,Online,74.84
11434,5469,2025-11-11,18:47,Tuesday,Farmhouse Classic Pizza,Pizza,Medium,2,Phone,41.58
11435,584,2024-01-20,14:16,Saturday,Cheesy Pepperoni Pizza,Pizza,Medium,3,Phone,62.37
11436,1491,2025-08-23,20:41,Saturday,Cheesy Pepperoni Pizza,Pizza,Large,2,Online,49.9
11437,852,2025-10-12,20:16,Sunday,Wings (8 pcs),Wings,Standard,4,Walk-in,91.92
11438,3403,2024-05-03,22:43,Friday,Farmhouse Classic Pizza,Pizza,Large,2,Online,49.9
11439,7706,2024-11-22,22:03,Friday,Chicken Parmesan Pizza,Pizza,Small,3,Online,56.13
11440,2656,2024-06-30,20:41,Sunday,Meat Feast Pizza,Pizza,Small,2,Walk-in,37.42
11441,7669,2024-06-19,19:09,Wednesday,Chicken Parmesan Pizza,Pizza,Large,1,Online,24.95
11442,5902,2024-11-13,21:19,Wednesday,BBQ Chicken Pizza,Pizza,Small,1,Online,18.71
11443,99,2024-08-24,21:33,Saturday,Cheesy Garlic Bread,Side,Standard,4,Walk-in,47.96
11444,1195,2024-02-25,19:12,Sunday,Wings (8 pcs),Wings,Standard,3,Phone,68.94
11445,2772,2025-06-16,20:54,Monday,Italiano Pizza,Pizza,Small,4,Online,74.84
11446,5596,2025-01-05,18:22,Sunday,Wings (8 pcs),Wings,Standard,2,Walk-in,45.96
11447,3540,2024-10-22,12:20,Tuesday,Meat Feast Pizza,Pizza,Large,3,Walk-in,74.84
11448,69,2025-03-08,21:33,Saturday,Chicken Parmesan Pizza,Pizza,Medium,3,Online,62.37
11449,3871,2025-01-08,18:54,Wednesday,Spicy Chicken Pizza,Pizza,Small,4,Online,74.84
11450,4738,2025-08-02,18:46,Saturday,Wings (8 pcs),Wings,Standard,2,Walk-in,45.96
11451,878,2025-11-24,20:17,Monday,Prawns Paradise Pizza,Pizza,Large,4,Phone,99.79
11452,1150,2025-03-02,19:15,Sunday,Cheesy Pepperoni Pizza,Pizza,Large,4,Walk-in,99.79
11453,5497,2024-01-26,20:45,Friday,Pasta Carbonara,Pasta,Standard,4,Online,79.96
11454,44,2025-01-28,22:06,Tuesday,Pasta Carbonara,Pasta,Standard,3,Online,59.97
11455,4800,2025-10-11,20:47,Saturday,Prawns Paradise Pizza,Pizza,Medium,4,Phone,83.16
11456,3636,2025-01-09,22:09,Thursday,Margherita Pizza,Pizza,Medium,4,Walk-in,79.96
11457,3889,2024-10-07,19:44,Monday,Italiano Pizza,Pizza,Large,3,Online,74.84
11458,1427,2024-06-07,18:19,Friday,Meat Feast Pizza,Pizza,Large,3,Phone,74.84
11459,7956,2025-04-09,20:50,Wednesday,Chicken Parmesan Pizza,Pizza,Large,1,Walk-in,24.95
11460,6893,2025-06-12,18:06,Thursday,Cheesy Pepperoni Pizza,Pizza,Large,3,Online,74.84
11461,4285,2024-03-02,18:03,Saturday,Prawns Paradise Pizza,Pizza,Large,3,Online,74.84
11462,5962,2025-08-28,19:03,Thursday,Caesar Salad,Salad,Standard,1,Walk-in,9.99
11463,1319,2025-04-15,21:29,Tuesday,Pasta Carbonara,Pasta,Standard,3,Walk-in,59.97
11464,3637,2025-06-02,21:54,Monday,Meat Feast Pizza,Pizza,Medium,4,Phone,83.16
11465,5792,2025-05-27,20:25,Tuesday,Cheesy Pepperoni Pizza,Pizza,Large,2,Walk-in,49.9
11466,7128,2024-07-26,21:27,Friday,Wings (8 pcs),Wings,Standard,3,Walk-in,68.94
11467,7016,2024-09-04,20:15,Wednesday,Margherita Pizza,Pizza,Medium,1,Online,19.99
11468,3747,2024-11-20,18:09,Wednesday,Cheesy Garlic Bread,Side,Standard,4,Phone,47.96
11469,5938,2025-07-17,19:57,Thursday,Soft Drink 1.25L,Drink,Standard,1,Online,7.99
11470,3114,2024-09-18,18:50,Wednesday,Chicken Parmesan Pizza,Pizza,Large,3,Phone,74.84
11471,3220,2025-11-21,21:31,Friday,Vegetarian Classic Pizza,Pizza,Large,1,Walk-in,23.99
11472,3489,2024-02-29,19:30,Thursday,Prawns Paradise Pizza,Pizza,Medium,1,Online,20.79
11473,4252,2024-03-30,14:58,Saturday,Wings (8 pcs),Wings,Standard,3,Walk-in,68.94
11474,4801,2025-03-06,20:14,Thursday,Italiano Pizza,Pizza,Medium,1,Walk-in,20.79
11475,242,2025-03-15,22:42,Saturday,Margherita Pizza,Pizza,Small,2,Online,35.98
11476,1741,2024-06-20,21:31,Thursday,Pasta Carbonara,Pasta,Standard,1,Walk-in,19.99
11477,7441,2024-06-03,18:46,Monday,Italiano Pizza,Pizza,Large,4,Phone,99.79
11478,554,2025-03-08,20:23,Saturday,Caesar Salad,Salad,Standard,4,Phone,39.96
11479,207,2024-08-02,18:39,Friday,Pasta Carbonara,Pasta,Standard,4,Phone,79.96
11480,7826,2024-06-26,20:19,Wednesday,Soft Drink 1.25L,Drink,Standard,3,Online,23.97
11481,2616,2024-08-25,21:21,Sunday,Vegetarian Classic Pizza,Pizza,Large,4,Online,95.95
11482,6767,2024-08-12,19:55,Monday,Meat Feast Pizza,Pizza,Large,2,Walk-in,49.9
11483,7524,2024-02-07,14:04,Wednesday,Chicken Parmesan Pizza,Pizza,Medium,4,Phone,83.16
11484,1305,2024-03-25,21:10,Monday,Spicy Chicken Pizza,Pizza,Medium,1,Walk-in,20.79
11485,2505,2024-10-30,21:28,Wednesday,Cheesy Pepperoni Pizza,Pizza,Small,4,Walk-in,74.84
11486,5283,2024-10-01,19:49,Tuesday,Garlic Bread,Side,Standard,3,Phone,26.97
11487,7901,2024-09-10,14:21,Tuesday,Prawns Paradise Pizza,Pizza,Small,1,Online,18.71
11488,3611,2025-06-03,19:19,Tuesday,Farmhouse Classic Pizza,Pizza,Large,2,Phone,49.9
11489,7244,2025-04-07,21:05,Monday,Spicy Chicken Pizza,Pizza,Small,4,Online,74.84
11490,2909,2025-08-28,20:30,Thursday,BBQ Chicken Pizza,Pizza,Medium,4,Phone,83.16
11491,3888,2025-09-22,14:59,Monday,Caesar Salad,Salad,Standard,2,Walk-in,19.98
11492,969,2025-12-06,21:01,Saturday,Cheesy Pepperoni Pizza,Pizza,Large,2,Phone,49.9
11493,2567,2025-07-19,13:51,Saturday,Pasta Carbonara,Pasta,Standard,1,Phone,19.99
11494,6573,2024-04-22,20:28,Monday,Pasta Carbonara,Pasta,Standard,1,Walk-in,19.99
11495,2359,2025-02-08,14:06,Saturday,Cheesy Pepperoni Pizza,Pizza,Small,3,Walk-in,56.13
11496,5813,2025-03-14,20:20,Friday,Farmhouse Classic Pizza,Pizza,Medium,2,Online,41.58
11497,2281,2024-12-17,18:55,Tuesday,Prawns Paradise Pizza,Pizza,Small,4,Walk-in,74.84
11498,6851,2025-03-24,20:28,Monday,Garlic Bread,Side,Standard,2,Online,17.98
11499,2314,2025-10-07,21:33,Tuesday,BBQ Chicken Pizza,Pizza,Large,1,Walk-in,24.95
11500,6802,2024-05-31,21:23,Friday,Spicy Chicken Pizza,Pizza,Small,4,Online,74.84
11501,2636,2025-11-24,12:26,Monday,Caesar Salad,Salad,Standard,4,Online,39.96
11502,2759,2024-01-27,19:25,Saturday,Chicken Parmesan Pizza,Pizza,Small,4,Phone,74.84
11503,1949,2024-12-28,19:23,Saturday,Chicken Parmesan Pizza,Pizza,Small,3,Walk-in,56.13
11504,7849,2025-07-19,20:48,Saturday,Chicken Parmesan Pizza,Pizza,Large,1,Online,24.95
11505,244,2024-02-22,19:54,Thursday,Wings (8 pcs),Wings,Standard,4,Online,91.92
11506,6532,2025-12-01,18:06,Monday,Soft Drink 1.25L,Drink,Standard,4,Online,31.96
11507,4404,2024-07-11,21:46,Thursday,Wings (8 pcs),Wings,Standard,1,Walk-in,22.98
11508,5904,2024-08-06,20:57,Tuesday,Italiano Pizza,Pizza,Small,4,Walk-in,74.84
11509,3457,2024-08-27,20:07,Tuesday,Soft Drink 1.25L,Drink,Standard,2,Walk-in,15.98
11510,6787,2024-01-14,21:36,Sunday,Soft Drink 1.25L,Drink,Standard,4,Walk-in,31.96
11511,55,2024-04-11,20:48,Thursday,Caesar Salad,Salad,Standard,2,Online,19.98
11512,3433,2025-09-20,20:01,Saturday,Chicken Parmesan Pizza,Pizza,Medium,3,Walk-in,62.37
11513,2676,2024-10-03,18:30,Thursday,Soft Drink 1.25L,Drink,Standard,2,Walk-in,15.98
11514,4167,2025-11-12,19:05,Wednesday,Italiano Pizza,Pizza,Small,2,Phone,37.42
11515,5409,2025-05-11,20:20,Sunday,Italiano Pizza,Pizza,Small,1,Walk-in,18.71
11516,7261,2025-11-07,14:34,Friday,Garlic Bread,Side,Standard,1,Online,8.99
11517,4829,2025-04-06,20:16,Sunday,Meat Feast Pizza,Pizza,Small,3,Walk-in,56.13
11518,5439,2024-05-27,18:51,Monday,Vegetarian Classic Pizza,Pizza,Small,3,Phone,53.97
11519,6340,2024-07-25,18:41,Thursday,Margherita Pizza,Pizza,Medium,2,Online,39.98
11520,6516,2024-03-26,12:21,Tuesday,Spicy Chicken Pizza,Pizza,Large,3,Walk-in,74.84
11521,3276,2025-06-11,20:15,Wednesday,Margherita Pizza,Pizza,Small,1,Walk-in,17.99
11522,4749,2024-05-18,12:16,Saturday,BBQ Chicken Pizza,Pizza,Medium,4,Online,83.16
11523,4068,2025-10-26,22:55,Sunday,Soft Drink 1.25L,Drink,Standard,3,Phone,23.97
11524,6871,2024-08-23,12:47,Friday,Meat Feast Pizza,Pizza,Large,1,Walk-in,24.95
11525,6758,2025-03-31,19:33,Monday,Meat Feast Pizza,Pizza,Large,4,Phone,99.79
11526,2378,2024-11-08,20:12,Friday,Cheesy Garlic Bread,Side,Standard,2,Walk-in,23.98
11527,2435,2024-09-05,18:02,Thursday,Garlic Bread,Side,Standard,4,Online,35.96
11528,1621,2024-03-12,21:25,Tuesday,Cheesy Pepperoni Pizza,Pizza,Large,1,Walk-in,24.95
11529,5780,2024-03-26,22:01,Tuesday,Margherita Pizza,Pizza,Medium,2,Phone,39.98
11530,1994,2025-03-07,22:59,Friday,Meat Feast Pizza,Pizza,Medium,1,Walk-in,20.79
11531,6551,2025-01-18,22:42,Saturday,Chicken Parmesan Pizza,Pizza,Small,4,Walk-in,74.84
11532,7824,2025-05-05,18:51,Monday,Prawns Paradise Pizza,Pizza,Medium,4,Online,83.16
11533,2008,2024-06-21,18:41,Friday,Garlic Bread,Side,Standard,2,Walk-in,17.98
11534,3609,2024-05-08,21:11,Wednesday,Wings (8 pcs),Wings,Standard,1,Walk-in,22.98
11535,1106,2024-05-11,20:29,Saturday,Caesar Salad,Salad,Standard,2,Phone,19.98
11536,116,2024-01-27,12:45,Saturday,BBQ Chicken Pizza,Pizza,Small,3,Online,56.13
11537,31,2025-05-15,21:36,Thursday,Cheesy Garlic Bread,Side,Standard,1,Walk-in,11.99
11538,3425,2024-08-30,19:53,Friday,Farmhouse Classic Pizza,Pizza,Small,4,Phone,74.84
11539,7353,2025-07-24,21:38,Thursday,Garlic Bread,Side,Standard,4,Phone,35.96
11540,7179,2025-11-21,21:14,Friday,Cheesy Pepperoni Pizza,Pizza,Medium,1,Walk-in,20.79
11541,1424,2024-06-13,20:06,Thursday,BBQ Chicken Pizza,Pizza,Large,3,Phone,74.84
11542,1047,2024-08-05,13:15,Monday,Prawns Paradise Pizza,Pizza,Large,2,Walk-in,49.9
11543,5997,2024-08-23,22:39,Friday,Italiano Pizza,Pizza,Small,1,Phone,18.71
11544,237,2024-12-04,21:38,Wednesday,Caesar Salad,Salad,Standard,1,Walk-in,9.99
11545,4018,2024-07-22,20:01,Monday,Meat Feast Pizza,Pizza,Large,3,Online,74.84
11546,412,2024-06-22,12:44,Saturday,Meat Feast Pizza,Pizza,Medium,3,Walk-in,62.37
11547,4867,2024-06-25,18:32,Tuesday,Cheesy Garlic Bread,Side,Standard,3,Phone,35.97
11548,6685,2025-03-18,20:07,Tuesday,Meat Feast Pizza,Pizza,Medium,2,Walk-in,41.58
11549,2472,2024-09-29,18:54,Sunday,Vegetarian Classic Pizza,Pizza,Large,4,Phone,95.95
11550,5046,2024-09-08,19:31,Sunday,Meat Feast Pizza,Pizza,Medium,2,Phone,41.58
11551,4807,2025-02-27,22:31,Thursday,Vegetarian Classic Pizza,Pizza,Small,1,Online,17.99
