Customer_ID,Visit_Frequency,Avg_Order_Value,Last_Visit_Date,Preferred_Item,Preferred_Channel
2367,6,42.96,2025-12-11,Cheesy Garlic Bread,Phone
2368,4,61.105000000000004,2025-06-24,BBQ Chicken Pizza,Online
2369,4,59.269999999999996,2025-06-23,Pasta Carbonara,Online
2370,3,46.276666666666664,2024-12-05,Pasta Carbonara,Online
2371,4,44.9325,2025-08-09,Farmhouse Classic Pizza,Phone
2372,10,49.152,2025-12-17,Cheesy Pepperoni Pizza,Phone
2373,5,68.928,2025-09-29,Cheesy Pepperoni Pizza,Online
2374,4,59.4425,2025-12-14,Italiano Pizza,Walk-in
2375,7,40.480000000000004,2025-08-01,Farmhouse Classic Pizza,Online
2376,5,32.442,2025-10-17,Caesar Salad,Walk-in
2377,4,34.714999999999996,2025-09-27,Caesar Salad,Online
2378,10,49.283,2025-10-23,Margherita Pizza,Online
2379,7,47.521428571428565,2025-05-13,Wings (8 pcs),Online
2380,5,31.562,2025-08-30,Caesar Salad,Online
2381,7,62.74285714285715,2025-11-23,BBQ Chicken Pizza,Phone
2382,8,34.185,2025-10-20,Soft Drink 1.25L,Online
2383,4,44.1725,2025-10-04,Cheesy Garlic Bread,Walk-in
2384,9,41.67444444444445,2025-05-17,Pasta Carbonara,Walk-in
2385,7,46.33,2025-12-13,Italiano Pizza,Phone
2386,7,55.45428571428572,2025-03-04,BBQ Chicken Pizza,Walk-in
2387,7,57.42142857142857,2025-12-27,Margherita Pizza,Phone
2388,11,41.83272727272727,2025-11-23,Wings (8 pcs),Phone
2389,7,24.307142857142857,2025-11-15,BBQ Chicken Pizza,Online
2390,8,49.78125,2025-12-12,Farmhouse Classic Pizza,Walk-in
2391,12,39.303333333333335,2025-08-19,Italiano Pizza,Online
2392,2,57.400000000000006,2024-10-23,Caesar Salad,Online
2393,7,41.544285714285714,2025-12-17,Garlic Bread,Phone
2394,5,46.29600000000001,2025-11-01,Margherita Pizza,Phone
2395,8,50.64125,2025-12-21,Chicken Parmesan Pizza,Phone
2396,4,40.1675,2025-08-22,BBQ Chicken Pizza,Phone
2397,8,58.675,2025-08-15,BBQ Chicken Pizza,Phone
2398,12,59.87583333333333,2025-11-14,Farmhouse Classic Pizza,Walk-in
2399,2,49.894999999999996,2024-06-12,Meat Feast Pizza,Walk-in
2400,3,48.51,2024-09-14,Farmhouse Classic Pizza,Walk-in
2401,4,29.7,2025-09-10,Chicken Parmesan Pizza,Walk-in
2402,5,45.31,2025-12-19,Caesar Salad,Online
2403,5,37.288,2025-04-30,Cheesy Garlic Bread,Online
2404,8,45.87375,2025-12-16,Italiano Pizza,Walk-in
2405,4,49.894999999999996,2025-11-28,Farmhouse Classic Pizza,Phone
2406,5,56.614,2025-10-31,Chicken Parmesan Pizza,Phone
2407,3,31.60666666666667,2025-10-26,Cheesy Garlic Bread,Online
2408,5,47.4,2025-11-29,Italiano Pizza,Phone
2409,9,32.61666666666667,2025-12-10,Caesar Salad,Phone
2410,8,33.2825,2025-12-31,Cheesy Pepperoni Pizza,Online
2411,3,49.03666666666666,2025-10-28,Chicken Parmesan Pizza,Phone
2412,4,67.145,2025-04-02,Cheesy Pepperoni Pizza,Phone
2413,7,62.18142857142857,2025-12-26,Margherita Pizza,Phone
2414,8,50.25,2025-11-03,Italiano Pizza,Phone
2415,7,47.00571428571429,2025-07-06,Farmhouse Classic Pizza,Walk-in
2416,6,49.76666666666667,2025-10-12,Wings (8 pcs),Online
2417,5,49.028000000000006,2025-11-14,Caesar Salad,Online
2418,6,69.00833333333334,2025-12-20,Prawns Paradise Pizza,Walk-in
2419,7,50.82,2025-06-23,Vegetarian Classic Pizza,Walk-in
2420,9,38.333333333333336,2025-05-18,Soft Drink 1.25L,Phone
2421,4,33.065,2025-12-10,Italiano Pizza,Walk-in
2422,6,39.755,2025-11-29,Wings (8 pcs),Phone
2423,17,36.47941176470588,2025-12-26,Prawns Paradise Pizza,Walk-in
2424,9,51.70333333333334,2025-08-31,Farmhouse Classic Pizza,Online
2425,5,54.56,2025-08-22,BBQ Chicken Pizza,Online
2426,4,55.095,2025-08-05,Meat Feast Pizza,Phone
2427,11,40.48818181818182,2025-12-24,Farmhouse Classic Pizza,Online
2428,8,40.2025,2025-10-17,Wings (8 pcs),Phone
2429,7,52.90714285714285,2025-11-12,Caesar Salad,Online
2430,1,19.99,2024-07-29,Pasta Carbonara,Phone
2431,7,64.14428571428572,2025-10-10,Italiano Pizza,Phone
2432,8,37.1425,2025-12-24,Farmhouse Classic Pizza,Online
2433,8,48.14,2025-06-23,Vegetarian Classic Pizza,Phone
2434,4,43.5125,2025-01-31,Vegetarian Classic Pizza,Walk-in
2435,9,50.266666666666666,2025-10-30,Cheesy Pepperoni Pizza,Online
2436,6,49.39666666666667,2024-08-22,Margherita Pizza,Walk-in
2437,6,48.446666666666665,2025-12-09,Garlic Bread,Online
2438,7,58.81,2025-10-26,Farmhouse Classic Pizza,Online
2439,6,47.598333333333336,2025-05-20,Italiano Pizza,Online
2440,3,28.649999999999995,2025-08-15,Vegetarian Classic Pizza,Online
2441,6,27.041666666666668,2025-12-30,BBQ Chicken Pizza,Phone
2442,7,35.58142857142857,2025-07-31,BBQ Chicken Pizza,Walk-in
2443,4,43.415000000000006,2025-11-18,Cheesy Garlic Bread,Walk-in
2444,7,48.01857142857143,2025-12-15,BBQ Chicken Pizza,Online
2445,6,39.736666666666665,2025-12-30,Soft Drink 1.25L,Phone
2446,2,60.290000000000006,2025-09-13,Farmhouse Classic Pizza,Phone
2447,3,15.643333333333333,2025-10-06,BBQ Chicken Pizza,Online
2448,8,36.215,2025-12-29,Soft Drink 1.25L,Online
2449,6,43.876666666666665,2025-12-04,Garlic Bread,Phone
2450,7,51.47714285714285,2025-12-20,Cheesy Garlic Bread,Online
2451,5,54.053999999999995,2025-09-20,Meat Feast Pizza,Phone
2452,6,47.66166666666666,2025-12-23,Chicken Parmesan Pizza,Online
2453,6,61.64833333333333,2025-10-14,BBQ Chicken Pizza,Phone
2454,3,49.20333333333334,2025-12-25,Chicken Parmesan Pizza,Phone
2455,17,44.25529411764706,2025-12-28,Spicy Chicken Pizza,Online
2456,6,57.73666666666667,2025-11-02,Chicken Parmesan Pizza,Online
2457,5,33.818,2025-07-19,BBQ Chicken Pizza,Phone
2458,5,43.288,2025-08-11,Meat Feast Pizza,Online
2459,6,37.875,2025-06-27,Soft Drink 1.25L,Phone
2460,8,44.21875,2025-11-02,Italiano Pizza,Walk-in
2461,6,33.47,2025-11-27,Caesar Salad,Online
2462,3,31.77,2025-11-29,Cheesy Pepperoni Pizza,Phone
2463,6,55.37166666666667,2025-08-10,Garlic Bread,Phone
2464,6,61.585,2025-11-09,Caesar Salad,Online
2465,4,47.67,2025-07-26,Caesar Salad,Walk-in
2466,6,62.781666666666666,2025-12-05,Spicy Chicken Pizza,Walk-in
2467,5,53.668000000000006,2025-12-22,Cheesy Pepperoni Pizza,Online
2468,9,46.05555555555556,2025-11-18,Chicken Parmesan Pizza,Online
2469,5,57.370000000000005,2025-12-11,Garlic Bread,Phone
2470,4,58.4025,2025-04-02,BBQ Chicken Pizza,Walk-in
2471,8,46.865,2025-11-04,Italiano Pizza,Phone
2472,9,49.42666666666667,2025-12-25,Italiano Pizza,Phone
2473,2,64.405,2025-07-08,BBQ Chicken Pizza,Walk-in
2474,11,61.973636363636366,2025-12-04,Pasta Carbonara,Walk-in
2475,10,28.502,2025-10-03,Cheesy Garlic Bread,Online
2476,5,34.506,2025-11-19,Margherita Pizza,Online
2477,8,52.4075,2025-09-25,Farmhouse Classic Pizza,Phone
2478,5,50.308,2025-11-11,Italiano Pizza,Phone
2479,4,61.33,2025-11-06,BBQ Chicken Pizza,Phone
2480,11,65.63272727272728,2025-12-18,Wings (8 pcs),Walk-in
2481,8,36.12625,2025-08-03,Garlic Bread,Online
2482,7,50.01571428571429,2025-08-29,Cheesy Pepperoni Pizza,Online
2483,7,45.574285714285715,2025-09-21,Pasta Carbonara,Walk-in
2484,6,57.083333333333336,2025-11-18,Meat Feast Pizza,Walk-in
2485,3,43.593333333333334,2025-12-25,Cheesy Garlic Bread,Walk-in
2486,4,38.870000000000005,2025-12-12,Caesar Salad,Online
2487,8,50.150000000000006,2025-10-07,Cheesy Garlic Bread,Walk-in
2488,6,57.61000000000001,2025-01-01,Meat Feast Pizza,Online
2489,5,40.22,2025-06-12,Margherita Pizza,Online
2490,9,57.28666666666667,2025-11-11,BBQ Chicken Pizza,Walk-in
2491,4,49.015,2025-06-11,Margherita Pizza,Phone
2492,7,40.63857142857143,2025-09-03,Caesar Salad,Walk-in
2493,8,54.65125,2025-07-20,Cheesy Garlic Bread,Walk-in
2494,9,35.08111111111111,2025-08-02,Margherita Pizza,Phone
2495,7,57.42,2025-11-19,Prawns Paradise Pizza,Walk-in
2496,8,47.225,2025-11-26,Wings (8 pcs),Online
2497,11,49.83727272727273,2025-09-19,Meat Feast Pizza,Walk-in
2498,5,30.062,2025-07-28,Meat Feast Pizza,Online
2499,7,47.25428571428571,2025-08-26,Farmhouse Classic Pizza,Walk-in
2500,5,47.559999999999995,2025-08-31,BBQ Chicken Pizza,Online
2501,6,40.553333333333335,2025-12-21,Cheesy Garlic Bread,Phone
2502,6,38.04333333333333,2025-07-22,Soft Drink 1.25L,Walk-in
2503,7,69.47571428571429,2025-05-14,Vegetarian Classic Pizza,Phone
2504,2,29.345,2024-08-26,Chicken Parmesan Pizza,Phone
2505,5,76.684,2025-09-17,Cheesy Pepperoni Pizza,Phone
2506,8,25.93375,2025-11-13,Caesar Salad,Online
2507,6,72.07000000000001,2025-04-07,BBQ Chicken Pizza,Online
2508,14,44.47428571428571,2025-12-14,Farmhouse Classic Pizza,Online
2509,7,65.20142857142858,2025-06-25,Spicy Chicken Pizza,Phone
2510,5,42.15,2025-09-30,Cheesy Garlic Bread,Online
2511,5,36.775999999999996,2025-12-23,Caesar Salad,Online
2512,8,44.36625,2025-12-05,Italiano Pizza,Online
2513,6,38.035,2025-12-03,Cheesy Pepperoni Pizza,Phone
2514,5,37.862,2025-10-26,Caesar Salad,Online
2515,6,61.03333333333334,2025-03-09,Chicken Parmesan Pizza,Phone
2516,4,37.3125,2025-06-23,Caesar Salad,Online
2517,7,35.10857142857143,2025-11-07,Cheesy Garlic Bread,Online
2518,5,44.906,2025-12-04,Prawns Paradise Pizza,Online
2519,4,20.59,2025-10-05,BBQ Chicken Pizza,Phone
2520,11,50.16636363636364,2025-12-27,BBQ Chicken Pizza,Online
2521,7,49.67142857142857,2025-12-07,Caesar Salad,Online
2522,6,50.095,2025-05-23,Garlic Bread,Phone
2523,6,46.093333333333334,2025-12-13,Caesar Salad,Phone
2524,6,47.99166666666667,2025-11-30,BBQ Chicken Pizza,Online
2525,5,42.094,2025-06-04,Wings (8 pcs),Online
2526,5,36.760000000000005,2025-05-03,Farmhouse Classic Pizza,Walk-in
2527,6,32.891666666666666,2025-09-13,Italiano Pizza,Phone
2528,4,32.48,2025-09-11,Caesar Salad,Phone
2529,7,47.40428571428571,2025-12-21,Italiano Pizza,Walk-in
2530,8,24.3525,2025-05-25,Caesar Salad,Online
2531,5,79.25399999999999,2025-11-23,BBQ Chicken Pizza,Online
2532,5,27.9,2025-11-16,Garlic Bread,Walk-in
2533,3,41.96333333333333,2024-11-04,Garlic Bread,Phone
2534,6,51.77333333333333,2025-11-17,BBQ Chicken Pizza,Online
2535,6,28.676666666666666,2025-09-09,BBQ Chicken Pizza,Walk-in
2536,10,63.178,2025-11-19,Margherita Pizza,Online
2537,5,42.506,2025-06-07,Cheesy Garlic Bread,Phone
2538,5,56.7,2025-04-24,Cheesy Garlic Bread,Online
2539,3,54.96,2025-04-01,Margherita Pizza,Online
2540,4,21.025,2025-11-17,BBQ Chicken Pizza,Online
2541,12,50.593333333333334,2025-09-30,Caesar Salad,Phone
2542,5,59.202,2025-11-19,Italiano Pizza,Online
2543,5,39.775999999999996,2025-11-11,Cheesy Garlic Bread,Phone
2544,6,42.48166666666667,2025-05-06,BBQ Chicken Pizza,Walk-in
2545,12,46.17916666666667,2025-09-18,Chicken Parmesan Pizza,Online
2546,12,43.68,2025-11-11,Garlic Bread,Online
2547,10,36.065999999999995,2025-12-10,Meat Feast Pizza,Phone
2548,4,26.3825,2025-12-01,BBQ Chicken Pizza,Online
2549,5,46.93,2025-05-16,Italiano Pizza,Walk-in
2550,9,54.367777777777775,2025-07-30,BBQ Chicken Pizza,Online
2551,7,54.885714285714286,2025-12-25,Margherita Pizza,Online
2552,3,76.92,2025-10-01,Spicy Chicken Pizza,Online
2553,7,54.9,2025-10-07,Cheesy Garlic Bread,Phone
2554,3,48.68666666666667,2025-10-09,Garlic Bread,Walk-in
2555,8,44.2175,2025-11-24,BBQ Chicken Pizza,Online
2556,8,43.09125,2025-11-21,Cheesy Pepperoni Pizza,Phone
2557,10,51.979,2025-08-20,Chicken Parmesan Pizza,Walk-in
2558,7,45.50714285714286,2025-12-22,BBQ Chicken Pizza,Phone
2559,2,37.425,2025-06-19,Cheesy Pepperoni Pizza,Online
2560,12,37.612500000000004,2025-12-29,Soft Drink 1.25L,Walk-in
2561,6,36.96333333333333,2025-12-10,Caesar Salad,Online
2562,10,61.214,2025-02-11,Wings (8 pcs),Online
2563,2,71.565,2025-06-26,Italiano Pizza,Online
2564,3,38.56333333333333,2025-10-01,Cheesy Pepperoni Pizza,Online
2565,9,52.88777777777778,2025-04-24,BBQ Chicken Pizza,Walk-in
2566,1,23.97,2024-07-26,Soft Drink 1.25L,Walk-in
2567,8,39.644999999999996,2025-07-19,Spicy Chicken Pizza,Online
2568,6,55.13833333333333,2025-12-28,Pasta Carbonara,Online
2569,5,30.476,2025-10-03,BBQ Chicken Pizza,Walk-in
2570,6,47.748333333333335,2025-08-17,Cheesy Pepperoni Pizza,Walk-in
2572,6,66.25500000000001,2025-12-22,Spicy Chicken Pizza,Phone
2573,4,55.365,2025-10-13,BBQ Chicken Pizza,Online
2574,3,28.64333333333333,2025-01-23,Caesar Salad,Online
2575,2,68.605,2024-12-30,Italiano Pizza,Phone
2576,9,43.693333333333335,2025-09-18,Italiano Pizza,Walk-in
2577,8,57.2775,2025-06-24,BBQ Chicken Pizza,Phone
2578,5,83.31400000000001,2025-10-20,Wings (8 pcs),Online
2579,3,53.946666666666665,2025-07-17,Farmhouse Classic Pizza,Phone
2580,4,38.34,2025-10-16,BBQ Chicken Pizza,Phone
2581,6,35.333333333333336,2025-05-07,Vegetarian Classic Pizza,Online
2582,5,33.438,2025-12-07,BBQ Chicken Pizza,Online
2583,10,46.964999999999996,2025-05-18,Garlic Bread,Online
2584,9,46.01,2025-05-31,BBQ Chicken Pizza,Online
2585,5,55.148,2025-04-05,Cheesy Pepperoni Pizza,Phone
2586,6,47.875,2025-07-01,Farmhouse Classic Pizza,Walk-in
2587,9,60.30555555555556,2025-12-28,Chicken Parmesan Pizza,Phone
2588,7,49.53285714285714,2025-12-20,Pasta Carbonara,Phone
2589,8,51.339999999999996,2025-11-16,Spicy Chicken Pizza,Walk-in
2590,8,42.5025,2025-11-14,Chicken Parmesan Pizza,Online
2591,9,63.462222222222216,2025-10-28,Garlic Bread,Online
2592,3,55.28,2025-06-22,Margherita Pizza,Phone
2593,5,45.794,2025-10-09,Garlic Bread,Online
2594,7,53.354285714285716,2025-09-04,Wings (8 pcs),Walk-in
2595,8,43.47125,2025-12-28,Cheesy Pepperoni Pizza,Phone
2596,7,33.23857142857143,2025-12-17,Garlic Bread,Online
2597,8,47.43375,2025-10-20,Caesar Salad,Walk-in
2598,4,63.3275,2025-11-10,Cheesy Pepperoni Pizza,Walk-in
2599,6,50.25,2025-07-15,Farmhouse Classic Pizza,Phone
2600,5,41.618,2025-10-08,Margherita Pizza,Phone
2601,2,32.775,2025-07-14,Meat Feast Pizza,Phone
2602,7,46.361428571428576,2025-09-09,Prawns Paradise Pizza,Online
2603,9,45.63111111111111,2025-11-22,Spicy Chicken Pizza,Walk-in
2604,7,37.93571428571429,2025-08-06,Caesar Salad,Phone
2605,3,45.629999999999995,2025-09-26,Cheesy Pepperoni Pizza,Phone
2606,10,44.349000000000004,2025-11-18,Meat Feast Pizza,Phone
2607,7,34.752857142857145,2025-07-23,Caesar Salad,Walk-in
2608,5,69.788,2025-09-18,Cheesy Pepperoni Pizza,Walk-in
2609,8,56.82625,2025-08-02,Margherita Pizza,Online
2610,9,49.70666666666667,2025-09-08,Prawns Paradise Pizza,Phone
2611,4,39.595,2025-06-21,Prawns Paradise Pizza,Walk-in
2612,6,46.84166666666667,2025-07-09,Cheesy Pepperoni Pizza,Walk-in
2613,3,53.56666666666666,2025-11-28,Farmhouse Classic Pizza,Online
2614,8,51.6225,2025-12-27,BBQ Chicken Pizza,Walk-in
2615,6,50.961666666666666,2025-07-20,BBQ Chicken Pizza,Phone
2616,8,46.87625,2025-05-25,Farmhouse Classic Pizza,Online
2617,5,41.548,2025-02-26,BBQ Chicken Pizza,Phone
2618,8,49.709999999999994,2025-07-28,Margherita Pizza,Online
2619,2,62.370000000000005,2024-09-22,Prawns Paradise Pizza,Walk-in
2620,9,55.55222222222223,2025-12-31,Margherita Pizza,Phone
2621,8,47.666250000000005,2025-10-24,Italiano Pizza,Online
2622,4,40.9725,2025-03-05,Caesar Salad,Walk-in
2623,3,43.29333333333333,2025-01-14,Caesar Salad,Walk-in
2624,4,50.15,2024-12-31,Vegetarian Classic Pizza,Walk-in
2625,9,39.26888888888889,2025-07-30,Soft Drink 1.25L,Phone
2626,8,24.87375,2025-11-07,Cheesy Garlic Bread,Walk-in
2627,4,37.71,2025-08-27,BBQ Chicken Pizza,Walk-in
2628,3,58.583333333333336,2025-06-08,BBQ Chicken Pizza,Phone
2629,7,47.63285714285714,2025-12-02,BBQ Chicken Pizza,Phone
2630,6,40.80166666666667,2025-02-03,Caesar Salad,Phone
2631,8,41.765,2025-05-27,Chicken Parmesan Pizza,Online
2632,8,28.51375,2025-10-04,Farmhouse Classic Pizza,Phone
2633,5,55.14,2025-04-25,BBQ Chicken Pizza,Online
2634,6,52.90833333333333,2025-12-26,Margherita Pizza,Walk-in
2635,8,45.4425,2025-12-13,Cheesy Pepperoni Pizza,Online
2636,3,27.64,2025-11-24,Caesar Salad,Online
2637,5,39.038,2025-12-05,BBQ Chicken Pizza,Phone
2638,8,53.3,2025-12-12,Caesar Salad,Walk-in
2639,5,63.967999999999996,2024-10-03,Prawns Paradise Pizza,Online
2640,5,43.21,2025-05-20,BBQ Chicken Pizza,Online
2641,5,37.292,2024-11-15,Chicken Parmesan Pizza,Online
2642,3,52.39666666666667,2024-11-16,Caesar Salad,Walk-in
2643,6,39.69833333333333,2025-09-08,Spicy Chicken Pizza,Walk-in
2644,11,53.33818181818182,2025-12-29,Farmhouse Classic Pizza,Walk-in
2645,3,45.25666666666667,2025-05-02,Margherita Pizza,Walk-in
2646,5,66.806,2025-11-01,Wings (8 pcs),Phone
2647,5,34.498000000000005,2025-07-19,BBQ Chicken Pizza,Walk-in
2648,4,44.4625,2025-08-29,Margherita Pizza,Online
2649,5,44.344,2025-12-03,Cheesy Garlic Bread,Online
2650,7,44.00571428571429,2025-12-22,Caesar Salad,Online
2651,3,50.77333333333333,2025-10-07,Wings (8 pcs),Phone
2652,7,26.19,2025-11-08,Soft Drink 1.25L,Phone
2653,8,50.7575,2025-08-19,Meat Feast Pizza,Online
2654,2,72.875,2025-12-30,Meat Feast Pizza,Online
2655,8,39.6575,2025-08-27,Spicy Chicken Pizza,Online
2656,7,38.618571428571435,2025-11-28,Garlic Bread,Walk-in
2657,8,40.67375,2025-10-09,Farmhouse Classic Pizza,Walk-in
2658,6,42.59166666666667,2025-09-06,Cheesy Garlic Bread,Online
2659,6,42.57333333333333,2025-11-26,Wings (8 pcs),Phone
2660,5,54.948,2025-11-02,Margherita Pizza,Online
2661,5,42.647999999999996,2025-05-27,Cheesy Pepperoni Pizza,Phone
2662,2,22.705000000000002,2024-09-15,Cheesy Pepperoni Pizza,Phone
2663,5,63.104,2025-08-12,Farmhouse Classic Pizza,Online
2664,3,21.31,2025-01-20,Garlic Bread,Online
2665,3,33.309999999999995,2025-12-19,Caesar Salad,Walk-in
2666,7,53.64714285714285,2025-12-11,BBQ Chicken Pizza,Online
2667,7,57.93571428571429,2025-10-24,Pasta Carbonara,Walk-in
2668,4,55.64,2025-03-14,BBQ Chicken Pizza,Walk-in
2669,5,51.236000000000004,2025-11-23,BBQ Chicken Pizza,Phone
2670,2,41.175,2025-12-23,Caesar Salad,Online
2671,7,38.924285714285716,2025-06-30,Garlic Bread,Walk-in
2672,5,43.048,2025-10-16,Caesar Salad,Phone
2673,4,33.895,2025-08-18,Wings (8 pcs),Online
2674,4,39.42,2025-01-21,BBQ Chicken Pizza,Walk-in
2675,4,59.9625,2024-10-05,Margherita Pizza,Online
2676,5,49.762,2025-08-19,Soft Drink 1.25L,Online
2677,8,65.4225,2025-09-03,Italiano Pizza,Phone
2678,5,56.126,2025-09-11,Chicken Parmesan Pizza,Phone
2679,4,51.67,2025-09-01,BBQ Chicken Pizza,Online
2680,5,47.272000000000006,2025-07-21,Cheesy Garlic Bread,Phone
2681,4,56.1725,2025-10-22,Spicy Chicken Pizza,Phone
2682,5,75.356,2025-04-17,Margherita Pizza,Online
2683,6,57.46333333333333,2025-06-11,Caesar Salad,Phone
2684,7,43.371428571428574,2025-10-30,Garlic Bread,Walk-in
2685,6,48.98499999999999,2025-06-12,BBQ Chicken Pizza,Online
2686,6,36.07833333333333,2025-12-23,Caesar Salad,Walk-in
2687,6,35.973333333333336,2025-12-28,Caesar Salad,Online
2688,9,29.372222222222224,2025-12-22,Caesar Salad,Phone
2689,9,42.62444444444444,2025-12-28,Cheesy Garlic Bread,Walk-in
2690,7,41.02428571428571,2025-11-23,Cheesy Garlic Bread,Walk-in
2691,6,30.973333333333333,2025-10-22,Cheesy Pepperoni Pizza,Walk-in
2692,9,47.708888888888886,2025-07-21,Caesar Salad,Walk-in
2693,8,53.11625,2025-10-25,Wings (8 pcs),Phone
2694,9,55.14444444444444,2025-12-29,Farmhouse Classic Pizza,Walk-in
2695,9,36.53,2025-09-11,Caesar Salad,Phone
2696,6,40.559999999999995,2025-09-08,Cheesy Pepperoni Pizza,Online
2698,5,48.032000000000004,2025-09-19,BBQ Chicken Pizza,Online
2699,7,48.49,2025-12-25,Garlic Bread,Walk-in
2700,4,42.335,2025-11-12,Margherita Pizza,Phone
2701,11,45.14181818181818,2025-12-27,Cheesy Garlic Bread,Online
2702,7,40.42857142857143,2025-10-21,Margherita Pizza,Online
2703,4,39.375,2025-09-12,Cheesy Garlic Bread,Phone
2704,4,38.6375,2025-09-10,BBQ Chicken Pizza,Online
2706,2,27.979999999999997,2025-07-19,Cheesy Garlic Bread,Phone
2707,7,40.870000000000005,2025-09-18,Farmhouse Classic Pizza,Online
2708,3,67.23333333333333,2025-12-28,Caesar Salad,Online
2709,7,46.287142857142854,2025-10-26,Vegetarian Classic Pizza,Walk-in
2710,5,56.576,2025-12-17,Caesar Salad,Online
2711,4,24.73,2025-12-18,Cheesy Garlic Bread,Phone
2712,4,71.83500000000001,2025-12-20,BBQ Chicken Pizza,Walk-in
2713,3,60.77,2025-10-27,Pasta Carbonara,Online
2714,9,41.43222222222222,2025-12-26,Prawns Paradise Pizza,Phone
2715,10,49.556,2025-09-14,Caesar Salad,Walk-in
2716,2,49.895,2025-05-11,BBQ Chicken Pizza,Walk-in
2717,3,40.696666666666665,2025-12-18,Cheesy Garlic Bread,Walk-in
2718,7,25.577142857142857,2025-07-19,Pasta Carbonara,Walk-in
2719,2,32.455,2024-12-25,BBQ Chicken Pizza,Online
2720,3,25.626666666666665,2025-11-02,Garlic Bread,Online
2721,5,42.598,2025-12-12,Spicy Chicken Pizza,Phone
2722,13,39.94538461538461,2025-12-23,Chicken Parmesan Pizza,Walk-in
2723,8,47.045,2025-12-11,Cheesy Pepperoni Pizza,Phone
2724,8,49.38125,2025-09-20,BBQ Chicken Pizza,Phone
2725,10,43.261,2025-08-21,Vegetarian Classic Pizza,Phone
2726,5,44.734,2025-11-20,BBQ Chicken Pizza,Walk-in
2727,10,39.905,2025-08-11,Italiano Pizza,Phone
2728,4,63.625,2025-06-19,Spicy Chicken Pizza,Walk-in
2729,9,40.18222222222222,2025-10-11,Cheesy Garlic Bread,Online
2730,6,33.035,2025-12-10,Cheesy Pepperoni Pizza,Walk-in
2731,11,44.23727272727273,2025-12-13,Cheesy Garlic Bread,Online
2732,6,48.89333333333334,2025-09-18,Garlic Bread,Online
2733,7,60.57714285714286,2025-06-30,Cheesy Garlic Bread,Walk-in
2734,4,54.8,2025-07-11,Caesar Salad,Phone
2735,10,44.870999999999995,2025-09-09,BBQ Chicken Pizza,Walk-in
2736,8,41.26625,2025-11-26,Garlic Bread,Online
2737,7,39.221428571428575,2025-10-26,Prawns Paradise Pizza,Online
2738,10,49.783,2025-11-17,Caesar Salad,Walk-in
2739,7,48.385714285714286,2025-03-11,Vegetarian Classic Pizza,Phone
2740,4,25.1175,2025-09-28,Cheesy Pepperoni Pizza,Walk-in
2741,7,44.33714285714286,2025-12-14,Prawns Paradise Pizza,Phone
2742,4,40.43000000000001,2025-12-14,Caesar Salad,Phone
2743,4,62.434999999999995,2025-11-19,Chicken Parmesan Pizza,Phone
2744,6,47.89000000000001,2025-10-24,Cheesy Pepperoni Pizza,Online
2745,7,34.924285714285716,2025-09-17,Meat Feast Pizza,Online
2746,5,35.576,2025-10-18,Caesar Salad,Online
2747,5,34.606,2025-11-10,BBQ Chicken Pizza,Phone
2748,12,50.721666666666664,2025-11-06,BBQ Chicken Pizza,Phone
2749,5,54.884,2025-10-10,Chicken Parmesan Pizza,Online
2750,10,38.491,2025-08-11,BBQ Chicken Pizza,Phone
2751,5,74.548,2025-06-25,Farmhouse Classic Pizza,Online
2752,8,44.795,2025-09-18,Pasta Carbonara,Online
2753,5,31.839999999999996,2025-08-31,Caesar Salad,Online
2754,6,43.52166666666667,2025-12-08,Cheesy Garlic Bread,Walk-in
2755,7,55.191428571428574,2025-10-12,BBQ Chicken Pizza,Online
2756,2,19.98,2025-02-10,Caesar Salad,Online
2757,6,73.87666666666667,2025-08-05,Cheesy Garlic Bread,Phone
2758,5,33.164,2025-11-09,Cheesy Garlic Bread,Phone
2759,9,62.471111111111114,2025-12-17,Prawns Paradise Pizza,Phone
